paper_id,title,path,pdf_status,included_in_review,abstract_snippet,exclusion_reason,exclusion_stage
10.1002/mp.17815,Point-cloud segmentation with in-silico data augmentation for prostate cancer treatment.,,not_available,False,"In external x-ray radiation therapy, the administered dose distribution can deviate from the planned dose due to alterations in patient positioning, changes in intra-fraction anatomy, and the limited ",Full-text not publicly available,S3_fulltext_retrieval
10.21203/rs.3.rs-718965/v1,Dosimetric Impact of Deep Learning-Based CT Auto-Segmentation on IMRT Treatment Planning for Prostate Cancer,,not_available,False,"
 Background The evaluation of the automatic segmentation algorithms is commonly performed using geometric metrics, yet an evaluation based on dosimetric parameters might be more relevant in clinical ",Full-text not publicly available,S3_fulltext_retrieval
10.1109/ICECCME62383.2024.10797214,Mamba State Space Model (SSM) Method for the Automatic Segmentation of Organs at Risk from Head and Neck CT Images,,not_available,False,Radiotherapy (RT) is one of the main treatment modalities using high-energy radiation to eliminate cancer cells in Head and Neck cancer (HNC) for patients worldwide. Advances such as intensity-modulat,Full-text not publicly available,S3_fulltext_retrieval
10.1002/ima.22802,SABOS‐Net: Self‐supervised attention based network for automatic organ segmentation of head and neck CT images,,not_available,False,The segmentation of Organs At Risk (OAR) in Computed Tomography (CT) images is an essential part of the planning phase of radiation treatment to avoid the adverse effects of cancer radiotherapy treatm,Full-text not publicly available,S3_fulltext_retrieval
10.21037/qims-24-841,Artificial intelligence models assisting physicians in quantifying pancreatic necrosis in acute pancreatitis.,,not_available,False,"Acute pancreatitis (AP) is a potentially life-threatening condition characterized by inflammation of the pancreas, which can lead to complications such as pancreatic necrosis. The modified computed to",Full-text not publicly available,S3_fulltext_retrieval
10.1038/s41598-025-01802-9,Pancreas segmentation using AI developed on the largest CT dataset with multi-institutional validation and implications for early cancer detection.,,not_available,False,Accurate and fully automated pancreas segmentation is critical for advancing imaging biomarkers in early pancreatic cancer detection and for biomarker discovery in endocrine and exocrine pancreatic di,Full-text not publicly available,S3_fulltext_retrieval
10.1002/mp.17364,Semi-supervised abdominal multi-organ segmentation by object-redrawing.,,not_available,False,"Multi-organ segmentation is a critical task in medical imaging, with wide-ranging applications in both clinical practice and research. Accurate delineation of organs from high-resolution 3D medical im",Full-text not publicly available,S3_fulltext_retrieval
10.4103/jmp.jmp_160_24,"Ensemble Learning for Three-dimensional Medical Image Segmentation of Organ at Risk in Brachytherapy Using Double U-Net, Bi-directional ConvLSTM U-Net, and Transformer Network.",,not_available,False,This article presents a novel approach to automate the segmentation of organ at risk (OAR) for high-dose-rate brachytherapy patients using three deep learning models combined with ensemble learning te,Full-text not publicly available,S3_fulltext_retrieval
10.1007/s00261-025-05273-4,Abdominal multi-organ segmentation on 3D negative-contrast CT cholangiopancreatography: a comparative study of deep learning methods.,,not_available,False,This study aims to automate segmentation of the biliary and pancreatic systems on 3D negative-contrast CT cholangiopancreatography (3D-nCTCP) to improve preoperative planning and diagnosis. We retrosp,Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.compbiomed.2024.108870,A dual-encoder double concatenation Y-shape network for precise volumetric liver and lesion segmentation.,,not_available,False,Accurate segmentation of the liver and tumors from CT volumes is crucial for hepatocellular carcinoma diagnosis and pre-operative resection planning. Despite advances in deep learning-based methods fo,Full-text not publicly available,S3_fulltext_retrieval
10.1088/2057-1976/ad6a63,Anatomy-constrained synthesis for spleen segmentation improvement in unpaired mouse micro-CT scans with 3D CycleGAN.,,not_available,False,<i>Objective</i>. Auto-segmentation in mouse micro-CT enhances the efficiency and consistency of preclinical experiments but often struggles with low-native-contrast and morphologically complex organs,Full-text not publicly available,S3_fulltext_retrieval
10.1088/1361-6560/ad7ad1,Deep learning-based segmentation for high-dose-rate brachytherapy in cervical cancer using 3D Prompt-ResUNet.,,not_available,False,<i>Objective.</i>To develop and evaluate a 3D Prompt-ResUNet module that utilized the prompt-based model combined with 3D nnUNet for rapid and consistent autosegmentation of high-risk clinical target ,Full-text not publicly available,S3_fulltext_retrieval
10.1002/acm2.70193,A multi-stage 3D convolutional neural network algorithm for CT-based lung segment parcellation.,,not_available,False,"Current approaches to lung parcellation utilize established fissures between lobes to provide estimates of lobar volume. However, deep learning segment parcellation provides the ability to better asse",Full-text not publicly available,S3_fulltext_retrieval
10.1097/AS9.0000000000000155,nnU-Net Deep Learning Method for Segmenting Parenchyma and Determining Liver Volume From Computed Tomography Images,,not_available,False,Background: Recipient donor matching in liver transplantation can require precise estimations of liver volume. Currently utilized demographic-based organ volume estimates are imprecise and nonspecific,Full-text not publicly available,S3_fulltext_retrieval
10.1007/978-3-031-21014-3_18,Dynamic Linear Transformer for 3D Biomedical Image Segmentation.,,not_available,False,Transformer-based neural networks have surpassed promising performance on many biomedical image segmentation tasks due to a better global information modeling from the self-attention mechanism. Howeve,Full-text not publicly available,S3_fulltext_retrieval
10.1117/12.2652257,Machine reasoning for segmentation of the kidneys on CT images: improving CNN performance by incorporating anatomical knowledge in post-processing,,not_available,False,"Purpose: Convolutional Neural Networks (CNN) are frequently used for organ segmentation in medical imaging. Many CNNs, however, struggle for acceptance into clinical practice because of mis-segmentati",Full-text not publicly available,S3_fulltext_retrieval
10.1038/s41598-024-60668-5,Deep learning-aided 3D proxy-bridged region-growing framework for multi-organ segmentation.,,not_available,False,"Accurate multi-organ segmentation in 3D CT images is imperative for enhancing computer-aided diagnosis and radiotherapy planning. However, current deep learning-based methods for 3D multi-organ segmen",Full-text not publicly available,S3_fulltext_retrieval
10.3233/SHTI250892,Deep Learning-Based Cascade 3D Kidney Segmentation Method.,,not_available,False,Renal tumors require early diagnosis and precise localization for effective treatment. This study aims to automate renal tumor analysis in abdominal CT images using a cascade 3D U-Net architecture for,Full-text not publicly available,S3_fulltext_retrieval
10.1088/1361-6560/ace099,A two-stage data-model driven pancreas segmentation strategy embedding directional information of the boundary intensity gradient and deep adaptive pointwise parameters.,,not_available,False,"In this paper, we propose a two-stage data-model driven pancreas segmentation method that combines a 3D convolution neural network with adaptive pointwise parametric hybrid variational model embedding",Full-text not publicly available,S3_fulltext_retrieval
10.1088/2057-1976/ace631,Auto-segmentation of thoracic organs in CT scans of breast cancer patients using a 3D U-net cascaded into 2D patchGANs.,,not_available,False,The quality of organ volume delineation significantly influences the efficacy of radiotherapy treatment for breast cancer patients. This study introduces a novel method for auto-segmentation of the br,Full-text not publicly available,S3_fulltext_retrieval
10.1007/s11547-024-01833-8,Automated hepatic steatosis assessment on dual-energy CT-derived virtual non-contrast images through fully-automated 3D organ segmentation.,,not_available,False,To evaluate the efficacy of volumetric CT attenuation-based parameters obtained through automated 3D organ segmentation on virtual non-contrast (VNC) images from dual-energy CT (DECT) for assessing he,Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.compbiomed.2025.110925,Interpreting convolutional neural network explainability for head-and-neck cancer radiotherapy organ-at-risk segmentation.,,not_available,False,"Convolutional neural networks (CNNs) have emerged to reduce clinical resources and standardize auto-contouring of organs-at-risk (OARs). Although CNNs perform adequately for most patients, understandi",Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.media.2025.103885,PL-Seg: Partially labeled abdominal organ segmentation via classwise orthogonal contrastive learning and progressive self-distillation.,,not_available,False,"Accurate segmentation of abdominal organs in Computed Tomography (CT) scans is crucial for effective lesion diagnosis, radiotherapy planning, and patient follow-up. Although deep learning has shown gr",Full-text not publicly available,S3_fulltext_retrieval
10.1109/EMBC58623.2025.11253344,Fast Multi-Organ Fine Segmentation in CT Images with Hierarchical Sparse Sampling and Residual Transformer.,,not_available,False,"Multi-Organ segmentation of 3D medical images is fundamental with meaningful applications in various clinical automation pipelines. Although deep learning has achieved superior performance, the time a",Full-text not publicly available,S3_fulltext_retrieval
10.7150/thno.90246,Deep learning for automatic organ and tumor segmentation in nanomedicine pharmacokinetics.,,not_available,False,"<b>Rationale</b>: Multimodal imaging provides important pharmacokinetic and dosimetry information during nanomedicine development and optimization. However, accurate quantitation is time-consuming, re",Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.ejrad.2025.112175,Deep-learning based automated pancreas segmentation on CT scans of chronic pancreatitis patients.,,not_available,False,This study aimed to develop an artificial intelligence (AI)-based segmentation model for accurate delineation of the complex pancreas in patients with chronic pancreatitis (CP) using computer tomograp,Full-text not publicly available,S3_fulltext_retrieval
10.1007/s00330-023-10235-9,"External validation, radiological evaluation, and development of deep learning automatic lung segmentation in contrast-enhanced chest CT.",,not_available,False,"There is a need for CT pulmonary angiography (CTPA) lung segmentation models. Clinical translation requires radiological evaluation of model outputs, understanding of limitations, and identification o",Full-text not publicly available,S3_fulltext_retrieval
10.1002/mp.17300,Reinforcement learning-based anatomical maps for pancreas subregion and duct segmentation.,,not_available,False,"The pancreas is a complex abdominal organ with many anatomical variations, and therefore automated pancreas segmentation from medical images is a challenging application. In this paper, we present a f",Full-text not publicly available,S3_fulltext_retrieval
10.3389/fmed.2021.794969,Three-Dimensional Liver Image Segmentation Using Generative Adversarial Networks Based on Feature Restoration,,not_available,False,"Medical imaging provides a powerful tool for medical diagnosis. In the process of computer-aided diagnosis and treatment of liver cancer based on medical imaging, accurate segmentation of liver region",Full-text not publicly available,S3_fulltext_retrieval
10.1038/s41598-023-47743-z,Segmentation of lung lobes and lesions in chest CT for the classification of COVID-19 severity.,,not_available,False,"To precisely determine the severity of COVID-19-related pneumonia, computed tomography (CT) is an imaging modality beneficial for patient monitoring and therapy planning. Thus, we aimed to develop a d",Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.compmedimag.2025.102501,ProtoSAM-3D: Interactive semantic segmentation in volumetric medical imaging via a Segment Anything Model and mask-level prototypes.,,not_available,False,"Semantic segmentation of volumetric medical images is essential for accurate delineation of anatomic structures and pathology, enabling quantitative analysis in precision medicine applications. While ",Full-text not publicly available,S3_fulltext_retrieval
10.4111/icu.20200086,Expert-level segmentation using deep learning for volumetry of polycystic kidney and liver,,not_available,False,"Purpose Volumetry is used in polycystic kidney and liver diseases (PKLDs), including autosomal dominant polycystic kidney disease (ADPKD), to assess disease progression and drug efficiency. However, s",Full-text not publicly available,S3_fulltext_retrieval
10.1007/978-3-030-68107-4_12,PC-U Net: Learning to Jointly Reconstruct and Segment the Cardiac Walls in 3D from CT Data,,not_available,False,The 3D volumetric shape of the heart's left ventricle (LV) myocardium (MYO) wall provides important information for diagnosis of cardiac disease and invasive procedure navigation. Many cardiac image s,Full-text not publicly available,S3_fulltext_retrieval
10.1109/ICCV51070.2023.01933,"Continual Segment: Towards a Single, Unified and Non-forgetting Continual Segmentation Model of 143 Whole-body Organs in CT Scans",,not_available,False,"Deep learning empowers the mainstream medical image segmentation methods. Nevertheless, current deep segmentation approaches are not capable of efficiently and effectively adapting and updating the tr",Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.media.2024.103310,MA-SAM: Modality-agnostic SAM adaptation for 3D medical image segmentation.,,not_available,False,"The Segment Anything Model (SAM), a foundation model for general image segmentation, has demonstrated impressive zero-shot performance across numerous natural image segmentation tasks. However, SAM's ",Full-text not publicly available,S3_fulltext_retrieval
10.3390/bioengineering10010116,AI-Driven Robust Kidney and Renal Mass Segmentation and Classification on 3D CT Images.,,not_available,False,"Early intervention in kidney cancer helps to improve survival rates. Abdominal computed tomography (CT) is often used to diagnose renal masses. In clinical practice, the manual segmentation and quanti",Full-text not publicly available,S3_fulltext_retrieval
10.7717/peerj-cs.3059,MDMU-Net: 3D multi-dimensional decoupled multi-scale U-Net for pancreatic cancer segmentation.,,not_available,False,"Pancreatic cancer, as a highly lethal malignant tumor, presents significant challenges for early diagnosis and treatment. Accurate segmentation of the pancreas and tumors is crucial for surgical plann",Full-text not publicly available,S3_fulltext_retrieval
10.1007/s10278-025-01468-9,AI-Based 3D Liver Segmentation and Volumetric Analysis in Living Donor Data.,,not_available,False,This study investigated the application of deep learning for 3-dimensional (3D) liver segmentation and volumetric analysis in living donor liver transplantation. Using abdominal computed tomography da,Full-text not publicly available,S3_fulltext_retrieval
10.3389/fonc.2023.1137803,Validation of clinical acceptability of deep-learning-based automated segmentation of organs-at-risk for head-and-neck radiotherapy treatment planning.,,not_available,False,"Organ-at-risk segmentation for head and neck cancer radiation therapy is a complex and time-consuming process (requiring up to 42 individual structure, and may delay start of treatment or even limit a",Full-text not publicly available,S3_fulltext_retrieval
10.1117/12.2551093,Multilevel UNet for pancreas segmentation from non-contrast CT scans through domain adaptation,,not_available,False,"A persistent issue in deep learning (DL) is the inability of models to function in a domain in which they were not trained. For example, a model trained to segment an organ in MRI scans often dramatic",Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.acra.2024.01.004,nnU-Net-Based Pancreas Segmentation and Volume Measurement on CT Imaging in Patients with Pancreatic Cancer.,,not_available,False,To develop and validate a deep learning (DL)-based method for pancreas segmentation on CT and automatic measurement of pancreatic volume in pancreatic cancer. This retrospective study used 3D nnU-net ,Full-text not publicly available,S3_fulltext_retrieval
10.1002/mp.16997,Transfer learning for auto-segmentation of 17 organs-at-risk in the head and neck: Bridging the gap between institutional and public datasets.,,not_available,False,"BACKGROUND
Auto-segmentation of organs-at-risk (OARs) in the head and neck (HN) on computed tomography (CT) images is a time-consuming component of the radiation therapy pipeline that suffers from int",Full-text not publicly available,S3_fulltext_retrieval
10.24926/548719.095,Kidney and Kidney-tumor Segmentation Using Cascaded V-Nets,,not_available,False,". Kidney cancer is the seventh most common cancer world-wide, accounting for an estimated 140,000 global deaths annually. Kidney segmentation in volumetric medical images plays an important role in cl",Full-text not publicly available,S3_fulltext_retrieval
10.1109/OJEMB.2024.3397623,BucketAugment: Reinforced Domain Generalisation in Abdominal CT Segmentation.,,not_available,False,"<i>Goal:</i> In recent years, deep neural networks have consistently outperformed previously proposed methods in the domain of medical segmentation. However, due to their nature, these networks often ",Full-text not publicly available,S3_fulltext_retrieval
10.21037/qims-22-1008,Deep learning for fully automated segmentation and volumetry of Couinaud liver segments and future liver remnants shown with CT before major hepatectomy: a validation study of a predictive model.,,not_available,False,"Recent reports have shown the potential for deep learning (DL) models to automatically segment of Couinaud liver segments and future liver remnant (FLR) for liver resections. However, these studies ha",Full-text not publicly available,S3_fulltext_retrieval
10.1007/s00345-025-06049-7,Development and validation of a predictive model for adherent perirenal fat based on CT radiomics and deep learning.,,not_available,False,"The study aimed to develop and validate a predictive model for preoperative APF using computed tomography (CT) radiomics combined with deep learning, and validating the performance of the model in an ",Full-text not publicly available,S3_fulltext_retrieval
10.3390/bioengineering11070737,Dual Attention-Based 3D U-Net Liver Segmentation Algorithm on CT Images.,,not_available,False,"The liver is a vital organ in the human body, and CT images can intuitively display its morphology. Physicians rely on liver CT images to observe its anatomical structure and areas of pathology, provi",Full-text not publicly available,S3_fulltext_retrieval
10.1371/journal.pone.0299366,Deep learning segmentation and registration-driven lung parenchymal volume and movement CT analysis in prone positioning.,,not_available,False,To conduct a volumetric and movement analysis of lung parenchyma in prone positioning using deep neural networks (DNNs). We included patients with suspected interstitial lung abnormalities or disease ,Full-text not publicly available,S3_fulltext_retrieval
10.3390/jpm15080392,Comparison Between the Human-Sourced Ellipsoid Method and Kidney Volumetry Using Artificial Intelligence in Polycystic Kidney Disease.,,not_available,False,"<b>Background:</b> The Mayo imaging classification (MIC) for polycystic kidney disease (PKD) is a crucial basis for clinical treatment decisions; however, the volumetric assessment for its evaluation ",Full-text not publicly available,S3_fulltext_retrieval
10.1093/ckj/sfad167,Development of a multimodal kidney age prediction based on automatic segmentation CT image in patients with normal renal function.,,not_available,False,"For decades, description of renal function has been of interest to clinicians and researchers. Serum creatinine (Scr) and estimated glomerular filtration rate (eGFR) are familiar but also limited in m",Full-text not publicly available,S3_fulltext_retrieval
10.3390/s25061814,Multi-Scale Convolutional Attention and Structural Re-Parameterized Residual-Based 3D U-Net for Liver and Liver Tumor Segmentation from CT.,,not_available,False,"Accurate segmentation of the liver and liver tumors is crucial for clinical diagnosis and treatment. However, the task poses significant challenges due to the complex morphology of tumors, indistinct ",Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.ijrobp.2023.08.017,Systematic Evaluation of the Impact of Lung Segmentation Methods on 4-Dimensional Computed Tomography Ventilation Imaging Using a Large Patient Database.,,not_available,False,A novel form of lung functional imaging applied for functional avoidance radiation therapy has been developed that uses 4-dimensional computed tomography (4DCT) data and image processing techniques to,Full-text not publicly available,S3_fulltext_retrieval
10.1002/mp.17848,Enhancing CT image segmentation accuracy through ensemble loss function optimization.,,not_available,False,"In CT-based medical image segmentation, the choice of loss function profoundly impacts the training efficacy of deep neural networks. Traditional loss functions like cross entropy (CE), Dice, Boundary",Full-text not publicly available,S3_fulltext_retrieval
10.1177/15330338251327081,Deep Learning-Based Auto-Segmentation for Liver Yttrium-90 Selective Internal Radiation Therapy.,,not_available,False,The aim was to evaluate a deep learning-based auto-segmentation method for liver delineation in Y-90 selective internal radiation therapy (SIRT). A deep learning (DL)-based liver segmentation model us,Full-text not publicly available,S3_fulltext_retrieval
10.14309/ctg.0000000000000616,Using Artificial Intelligence to Predict Cirrhosis From Computed Tomography Scans.,,not_available,False,"Undiagnosed cirrhosis remains a significant problem. In this study, we developed and tested an automated liver segmentation tool to predict the presence of cirrhosis in a population of patients with p",Full-text not publicly available,S3_fulltext_retrieval
10.4111/icu.20220411,Feasibility of artificial intelligence-based decision supporting system in tolvaptan prescription for autosomal dominant polycystic kidney disease.,,not_available,False,Total kidney volume (TKV) measurement is crucial for selecting treatment candidates in autosomal dominant polycystic kidney disease (ADPKD). We developed and investigated the performance of fully-auto,Full-text not publicly available,S3_fulltext_retrieval
10.1093/radadv/umaf040,Benchmarking robustness of automated CT pancreas segmentation: achieving human-level reliability through human-in-the-loop optimization.,,not_available,False,Deep learning-based pancreas segmentation in CT has advanced rapidly yet remains evaluated primarily with mean overlap metrics that fail to capture robustness-defined as the proportion of cases reachi,Full-text not publicly available,S3_fulltext_retrieval
10.1002/mp.17323,EBC-Net: 3D semi-supervised segmentation of pancreas based on edge-biased consistency regularization in dual perturbation space.,,not_available,False,"Deep learning technology has made remarkable progress in pancreatic image segmentation tasks. However, annotating 3D medical images is time-consuming and requires expertise, and existing semi-supervis",Full-text not publicly available,S3_fulltext_retrieval
10.1097/JS9.0000000000001829,Comprehensive deep learning-based assessment of living liver donor CT angiography: from vascular segmentation to volumetric analysis.,,not_available,False,Precise preoperative assessment of liver vasculature and volume in living donor liver transplantation is essential for donor safety and recipient surgery. Traditional manual segmentation methods are b,Full-text not publicly available,S3_fulltext_retrieval
10.3934/mbe.2023059,Multi-scale attention and deep supervision-based 3D UNet for automatic liver segmentation from CT.,,not_available,False,"Automatic liver segmentation is a prerequisite for hepatoma treatment; however, the low accuracy and stability hinder its clinical application. To alleviate this limitation, we deeply mine the context",Full-text not publicly available,S3_fulltext_retrieval
10.1016/j.neunet.2024.106294,Deep causal learning for pancreatic cancer segmentation in CT sequences.,,not_available,False,Segmenting the irregular pancreas and inconspicuous tumor simultaneously is an essential but challenging step in diagnosing pancreatic cancer. Current deep-learning (DL) methods usually segment the pa,Full-text not publicly available,S3_fulltext_retrieval
10.3389/fonc.2025.1475133,TriSwinUNETR lobe segmentation model for computing DIR-free CT-ventilation.,,not_available,False,Functional radiotherapy avoids the delivery of high-radiation dosages to high-ventilated lung areas. Methods to determine CT-ventilation imaging (CTVI) typically rely on deformable image registration ,Full-text not publicly available,S3_fulltext_retrieval
10.1109/EMBC53108.2024.10782129,Unsupervised 3D Lung Segmentation by Leveraging 2D Segment Anything Model.,,not_available,False,"Lung segmentation is the first important step for lung nodule detection and lung cancer analysis. Deep neural networks have achieved state-of-the-art for most tasks in medical image analysis, includin",Full-text not publicly available,S3_fulltext_retrieval
